day,home_team,away_team,home_score,away_score
1,LOSC Lille,RC Paris,6 , 0
1,Stade de Reims,AS Monaco FC,3 , 1
1,Girondins de Bordeaux,RC Lens,2 , 1
1,AS Saint-Etienne,Nîmes Olympique,4 , 2
1,OGC Nice,Olympique Lyonnais,7 , 3
1,FC Nancy,RC Strasbourg,1 , 5
1,Olympique de Marseille,FC Sochaux-Montbéliard,3 , 0
1,ESTAC Troyes,FC Metz,0 , 1
1,Toulouse FC,CO Roubaix-Tourcoing,6 , 2
2,RC Paris,Olympique de Marseille,3 , 3
2,RC Strasbourg,ESTAC Troyes,4 , 0
2,Nîmes Olympique,LOSC Lille,0 , 1
2,AS Saint-Etienne,FC Nancy,2 , 0
2,FC Metz,Girondins de Bordeaux,1 , 0
2,AS Monaco FC,Toulouse FC,1 , 1
2,RC Lens,Stade de Reims,0 , 0
2,FC Sochaux-Montbéliard,Olympique Lyonnais,2 , 0
2,CO Roubaix-Tourcoing,OGC Nice,4 , 2
3,FC Nancy,Nîmes Olympique,3 , 1
3,LOSC Lille,AS Monaco FC,3 , 1
3,Stade de Reims,AS Saint-Etienne,2 , 4
3,OGC Nice,FC Metz,2 , 3
3,Toulouse FC,RC Strasbourg,4 , 1
3,Girondins de Bordeaux,FC Sochaux-Montbéliard,1 , 2
3,Olympique Lyonnais,RC Lens,1 , 1
3,ESTAC Troyes,RC Paris,3 , 1
3,Olympique de Marseille,CO Roubaix-Tourcoing,5 , 2
4,Olympique de Marseille,AS Saint-Etienne,4 , 0
4,Toulouse FC,FC Nancy,3 , 1
4,LOSC Lille,RC Lens,3 , 3
4,FC Sochaux-Montbéliard,RC Paris,3 , 2
4,Olympique Lyonnais,RC Strasbourg,2 , 1
4,OGC Nice,Nîmes Olympique,1 , 0
4,Girondins de Bordeaux,AS Monaco FC,4 , 1
4,ESTAC Troyes,Stade de Reims,2 , 2
4,FC Metz,CO Roubaix-Tourcoing,0 , 0
5,AS Monaco FC,Olympique de Marseille,1 , 2
5,AS Saint-Etienne,Toulouse FC,2 , 3
5,FC Metz,FC Sochaux-Montbéliard,1 , 0
5,Stade de Reims,LOSC Lille,4 , 2
5,RC Strasbourg,OGC Nice,7 , 1
5,RC Paris,Girondins de Bordeaux,2 , 0
5,RC Lens,FC Nancy,1 , 1
5,Nîmes Olympique,ESTAC Troyes,1 , 0
5,CO Roubaix-Tourcoing,Olympique Lyonnais,2 , 1
6,Olympique de Marseille,RC Strasbourg,2 , 0
6,Toulouse FC,Nîmes Olympique,2 , 0
6,Olympique Lyonnais,FC Metz,4 , 2
6,FC Nancy,Stade de Reims,2 , 4
6,LOSC Lille,AS Saint-Etienne,0 , 1
6,FC Sochaux-Montbéliard,RC Lens,1 , 1
6,OGC Nice,RC Paris,3 , 2
6,ESTAC Troyes,AS Monaco FC,1 , 1
6,Girondins de Bordeaux,CO Roubaix-Tourcoing,5 , 1
7,FC Metz,Toulouse FC,1 , 5
7,Olympique Lyonnais,Olympique de Marseille,3 , 0
7,RC Strasbourg,Stade de Reims,1 , 1
7,Girondins de Bordeaux,OGC Nice,7 , 2
7,AS Monaco FC,AS Saint-Etienne,2 , 0
7,FC Sochaux-Montbéliard,ESTAC Troyes,0 , 0
7,RC Lens,Nîmes Olympique,3 , 1
7,RC Paris,FC Nancy,0 , 0
7,CO Roubaix-Tourcoing,LOSC Lille,3 , 1
8,Stade de Reims,Toulouse FC,2 , 1
8,Nîmes Olympique,Olympique de Marseille,2 , 2
8,RC Lens,FC Metz,2 , 3
8,RC Strasbourg,Girondins de Bordeaux,1 , 1
8,AS Saint-Etienne,ESTAC Troyes,0 , 2
8,FC Nancy,LOSC Lille,1 , 0
8,RC Paris,Olympique Lyonnais,5 , 0
8,AS Monaco FC,OGC Nice,1 , 1
8,CO Roubaix-Tourcoing,FC Sochaux-Montbéliard,2 , 0
9,Toulouse FC,FC Sochaux-Montbéliard,2 , 1
9,Olympique de Marseille,Girondins de Bordeaux,3 , 1
9,Stade de Reims,RC Paris,0 , 3
9,LOSC Lille,FC Metz,4 , 2
9,AS Saint-Etienne,RC Strasbourg,5 , 1
9,OGC Nice,RC Lens,1 , 2
9,ESTAC Troyes,Olympique Lyonnais,2 , 2
9,Nîmes Olympique,AS Monaco FC,2 , 0
9,FC Nancy,CO Roubaix-Tourcoing,4 , 0
10,Toulouse FC,LOSC Lille,2 , 1
10,Olympique de Marseille,Stade de Reims,1 , 3
10,Girondins de Bordeaux,Nîmes Olympique,3 , 1
10,FC Metz,RC Paris,1 , 4
10,FC Sochaux-Montbéliard,RC Strasbourg,1 , 2
10,OGC Nice,AS Saint-Etienne,2 , 0
10,ESTAC Troyes,FC Nancy,2 , 1
10,Olympique Lyonnais,AS Monaco FC,0 , 2
10,CO Roubaix-Tourcoing,RC Lens,2 , 2
11,RC Paris,Toulouse FC,2 , 0
11,Nîmes Olympique,Stade de Reims,0 , 2
11,FC Metz,Olympique de Marseille,2 , 1
11,RC Strasbourg,LOSC Lille,2 , 1
11,RC Lens,AS Saint-Etienne,2 , 1
11,Olympique Lyonnais,Girondins de Bordeaux,3 , 1
11,FC Sochaux-Montbéliard,OGC Nice,4 , 1
11,AS Monaco FC,FC Nancy,0 , 2
11,CO Roubaix-Tourcoing,ESTAC Troyes,1 , 6
12,Toulouse FC,Girondins de Bordeaux,1 , 1
12,Stade de Reims,FC Metz,6 , 0
12,Olympique de Marseille,RC Lens,4 , 0
12,Nîmes Olympique,RC Paris,2 , 0
12,ESTAC Troyes,OGC Nice,3 , 4
12,AS Monaco FC,RC Strasbourg,4 , 0
12,LOSC Lille,Olympique Lyonnais,3 , 1
12,FC Nancy,FC Sochaux-Montbéliard,2 , 2
12,AS Saint-Etienne,CO Roubaix-Tourcoing,5 , 1
13,Olympique Lyonnais,Toulouse FC,3 , 2
13,OGC Nice,Olympique de Marseille,0 , 0
13,Girondins de Bordeaux,ESTAC Troyes,3 , 1
13,RC Paris,AS Saint-Etienne,4 , 0
13,RC Strasbourg,Nîmes Olympique,3 , 2
13,RC Lens,AS Monaco FC,2 , 0
13,FC Metz,FC Nancy,0 , 0
13,FC Sochaux-Montbéliard,LOSC Lille,1 , 2
13,CO Roubaix-Tourcoing,Stade de Reims,2 , 1
14,Toulouse FC,Olympique de Marseille,1 , 0
14,Stade de Reims,Olympique Lyonnais,3 , 1
14,RC Strasbourg,RC Paris,3 , 1
14,FC Nancy,Girondins de Bordeaux,1 , 1
14,ESTAC Troyes,RC Lens,2 , 1
14,AS Saint-Etienne,FC Sochaux-Montbéliard,3 , 1
14,LOSC Lille,OGC Nice,1 , 3
14,Nîmes Olympique,FC Metz,2 , 0
14,AS Monaco FC,CO Roubaix-Tourcoing,1 , 0
15,OGC Nice,Toulouse FC,5 , 0
15,Olympique de Marseille,ESTAC Troyes,3 , 0
15,FC Sochaux-Montbéliard,Stade de Reims,4 , 1
15,Girondins de Bordeaux,LOSC Lille,4 , 2
15,RC Lens,RC Strasbourg,2 , 1
15,FC Metz,AS Saint-Etienne,0 , 2
15,RC Paris,AS Monaco FC,1 , 2
15,Olympique Lyonnais,FC Nancy,2 , 1
15,CO Roubaix-Tourcoing,Nîmes Olympique,1 , 5
16,Stade de Reims,Girondins de Bordeaux,3 , 0
16,Toulouse FC,ESTAC Troyes,1 , 1
16,LOSC Lille,Olympique de Marseille,2 , 1
16,RC Strasbourg,CO Roubaix-Tourcoing,3 , 0
16,AS Saint-Etienne,Olympique Lyonnais,4 , 2
16,RC Paris,RC Lens,1 , 1
16,FC Nancy,OGC Nice,4 , 1
16,Nîmes Olympique,FC Sochaux-Montbéliard,2 , 1
16,AS Monaco FC,FC Metz,5 , 0
17,OGC Nice,Stade de Reims,3 , 3
17,RC Lens,Toulouse FC,1 , 1
17,Olympique de Marseille,FC Nancy,2 , 2
17,Girondins de Bordeaux,AS Saint-Etienne,2 , 1
17,FC Metz,RC Strasbourg,3 , 3
17,ESTAC Troyes,LOSC Lille,1 , 0
17,CO Roubaix-Tourcoing,RC Paris,3 , 3
17,FC Sochaux-Montbéliard,AS Monaco FC,5 , 2
17,Olympique Lyonnais,Nîmes Olympique,2 , 2
18,AS Monaco FC,Stade de Reims,1 , 2
18,CO Roubaix-Tourcoing,Toulouse FC,2 , 2
18,RC Strasbourg,FC Nancy,4 , 0
18,RC Lens,Girondins de Bordeaux,1 , 3
18,FC Sochaux-Montbéliard,Olympique de Marseille,4 , 0
18,Olympique Lyonnais,OGC Nice,3 , 4
18,Nîmes Olympique,AS Saint-Etienne,1 , 0
18,RC Paris,LOSC Lille,1 , 3
18,FC Metz,ESTAC Troyes,4 , 2
19,Stade de Reims,RC Lens,4 , 2
19,Toulouse FC,AS Monaco FC,3 , 2
19,Girondins de Bordeaux,FC Metz,2 , 0
19,Olympique de Marseille,RC Paris,3 , 1
19,ESTAC Troyes,RC Strasbourg,2 , 1
19,OGC Nice,CO Roubaix-Tourcoing,5 , 2
19,LOSC Lille,Nîmes Olympique,6 , 1
19,FC Nancy,AS Saint-Etienne,2 , 1
19,Olympique Lyonnais,FC Sochaux-Montbéliard,3 , 2
20,AS Saint-Etienne,Stade de Reims,0 , 2
20,RC Strasbourg,Toulouse FC,2 , 0
20,FC Sochaux-Montbéliard,Girondins de Bordeaux,3 , 2
20,CO Roubaix-Tourcoing,Olympique de Marseille,1 , 1
20,FC Metz,OGC Nice,4 , 0
20,AS Monaco FC,LOSC Lille,1 , 1
20,RC Lens,Olympique Lyonnais,1 , 0
20,RC Paris,ESTAC Troyes,4 , 1
20,Nîmes Olympique,FC Nancy,1 , 0
21,Stade de Reims,ESTAC Troyes,3 , 0
21,FC Nancy,Toulouse FC,0 , 1
21,RC Strasbourg,Olympique Lyonnais,1 , 1
21,AS Monaco FC,Girondins de Bordeaux,1 , 0
21,RC Lens,LOSC Lille,2 , 1
21,AS Saint-Etienne,Olympique de Marseille,3 , 0
21,RC Paris,FC Sochaux-Montbéliard,0 , 3
21,Nîmes Olympique,OGC Nice,6 , 2
21,CO Roubaix-Tourcoing,FC Metz,0 , 2
22,LOSC Lille,Stade de Reims,3 , 2
22,Toulouse FC,AS Saint-Etienne,2 , 0
22,Olympique de Marseille,AS Monaco FC,1 , 1
22,OGC Nice,RC Strasbourg,2 , 1
22,Girondins de Bordeaux,RC Paris,0 , 0
22,FC Sochaux-Montbéliard,FC Metz,1 , 0
22,ESTAC Troyes,Nîmes Olympique,0 , 0
22,Olympique Lyonnais,CO Roubaix-Tourcoing,4 , 2
22,FC Nancy,RC Lens,1 , 3
23,Stade de Reims,FC Nancy,5 , 2
23,Nîmes Olympique,Toulouse FC,0 , 0
23,RC Strasbourg,Olympique de Marseille,4 , 1
23,CO Roubaix-Tourcoing,Girondins de Bordeaux,3 , 0
23,RC Lens,FC Sochaux-Montbéliard,6 , 2
23,AS Saint-Etienne,LOSC Lille,2 , 2
23,RC Paris,OGC Nice,3 , 1
23,AS Monaco FC,ESTAC Troyes,1 , 2
23,FC Metz,Olympique Lyonnais,1 , 2
24,Girondins de Bordeaux,RC Strasbourg,0 , 1
24,FC Metz,RC Lens,1 , 1
24,FC Sochaux-Montbéliard,CO Roubaix-Tourcoing,5 , 0
24,Olympique de Marseille,Nîmes Olympique,0 , 1
24,OGC Nice,AS Monaco FC,1 , 1
24,LOSC Lille,FC Nancy,2 , 5
24,Olympique Lyonnais,RC Paris,2 , 2
24,Toulouse FC,Stade de Reims,1 , 1
24,ESTAC Troyes,AS Saint-Etienne,0 , 3
25,Stade de Reims,RC Strasbourg,1 , 2
25,Toulouse FC,FC Metz,6 , 2
25,Nîmes Olympique,RC Lens,1 , 0
25,Olympique de Marseille,Olympique Lyonnais,1 , 0
25,LOSC Lille,CO Roubaix-Tourcoing,4 , 0
25,ESTAC Troyes,FC Sochaux-Montbéliard,2 , 0
25,OGC Nice,Girondins de Bordeaux,1 , 1
25,FC Nancy,RC Paris,1 , 0
25,AS Saint-Etienne,AS Monaco FC,0 , 0
26,RC Paris,Stade de Reims,2 , 5
26,FC Sochaux-Montbéliard,Toulouse FC,1 , 0
26,RC Strasbourg,AS Saint-Etienne,5 , 0
26,RC Lens,OGC Nice,2 , 2
26,Girondins de Bordeaux,Olympique de Marseille,2 , 1
26,FC Metz,LOSC Lille,0 , 0
26,AS Monaco FC,Nîmes Olympique,1 , 0
26,Olympique Lyonnais,ESTAC Troyes,1 , 0
26,CO Roubaix-Tourcoing,FC Nancy,2 , 1
27,Stade de Reims,Olympique de Marseille,2 , 0
27,LOSC Lille,Toulouse FC,1 , 1
27,RC Strasbourg,FC Sochaux-Montbéliard,2 , 5
27,RC Lens,CO Roubaix-Tourcoing,4 , 3
27,Nîmes Olympique,Girondins de Bordeaux,2 , 0
27,AS Monaco FC,Olympique Lyonnais,0 , 0
27,AS Saint-Etienne,OGC Nice,4 , 2
27,RC Paris,FC Metz,4 , 0
27,FC Nancy,ESTAC Troyes,4 , 1
28,Stade de Reims,Nîmes Olympique,4 , 1
28,Toulouse FC,RC Paris,0 , 1
28,LOSC Lille,RC Strasbourg,0 , 0
28,AS Saint-Etienne,RC Lens,1 , 1
28,OGC Nice,FC Sochaux-Montbéliard,4 , 0
28,Girondins de Bordeaux,Olympique Lyonnais,3 , 1
28,Olympique de Marseille,FC Metz,1 , 1
28,FC Nancy,AS Monaco FC,0 , 0
28,ESTAC Troyes,CO Roubaix-Tourcoing,2 , 5
29,FC Metz,Stade de Reims,1 , 0
29,RC Strasbourg,AS Monaco FC,5 , 0
29,RC Lens,Olympique de Marseille,1 , 0
29,FC Sochaux-Montbéliard,FC Nancy,3 , 2
29,OGC Nice,ESTAC Troyes,5 , 1
29,CO Roubaix-Tourcoing,AS Saint-Etienne,1 , 4
29,Olympique Lyonnais,LOSC Lille,2 , 1
29,RC Paris,Nîmes Olympique,1 , 0
29,Girondins de Bordeaux,Toulouse FC,1 , 1
30,Stade de Reims,CO Roubaix-Tourcoing,0 , 2
30,Toulouse FC,Olympique Lyonnais,1 , 0
30,Nîmes Olympique,RC Strasbourg,2 , 1
30,AS Monaco FC,RC Lens,6 , 0
30,LOSC Lille,FC Sochaux-Montbéliard,0 , 0
30,ESTAC Troyes,Girondins de Bordeaux,1 , 3
30,AS Saint-Etienne,RC Paris,0 , 1
30,Olympique de Marseille,OGC Nice,2 , 0
30,FC Nancy,FC Metz,7 , 0
31,Olympique Lyonnais,Stade de Reims,1 , 1
31,Olympique de Marseille,Toulouse FC,4 , 0
31,RC Paris,RC Strasbourg,4 , 2
31,RC Lens,ESTAC Troyes,2 , 0
31,FC Sochaux-Montbéliard,AS Saint-Etienne,0 , 0
31,Girondins de Bordeaux,FC Nancy,2 , 3
31,OGC Nice,LOSC Lille,2 , 1
31,FC Metz,Nîmes Olympique,1 , 0
31,CO Roubaix-Tourcoing,AS Monaco FC,0 , 1
32,Stade de Reims,FC Sochaux-Montbéliard,3 , 1
32,RC Strasbourg,RC Lens,2 , 2
32,LOSC Lille,Girondins de Bordeaux,2 , 2
32,AS Monaco FC,RC Paris,1 , 1
32,AS Saint-Etienne,FC Metz,2 , 0
32,Nîmes Olympique,CO Roubaix-Tourcoing,3 , 0
32,ESTAC Troyes,Olympique de Marseille,4 , 2
32,FC Nancy,Olympique Lyonnais,0 , 1
32,Toulouse FC,OGC Nice,1 , 1
33,Girondins de Bordeaux,Stade de Reims,5 , 0
33,RC Lens,RC Paris,3 , 1
33,ESTAC Troyes,Toulouse FC,2 , 1
33,CO Roubaix-Tourcoing,RC Strasbourg,1 , 0
33,FC Sochaux-Montbéliard,Nîmes Olympique,6 , 2
33,Olympique de Marseille,LOSC Lille,5 , 1
33,Olympique Lyonnais,AS Saint-Etienne,1 , 1
33,OGC Nice,FC Nancy,2 , 2
33,FC Metz,AS Monaco FC,2 , 1
34,AS Monaco FC,FC Sochaux-Montbéliard,0 , 0
34,Stade de Reims,OGC Nice,3 , 2
34,Toulouse FC,RC Lens,2 , 0
34,RC Strasbourg,FC Metz,3 , 3
34,LOSC Lille,ESTAC Troyes,1 , 2
34,AS Saint-Etienne,Girondins de Bordeaux,3 , 1
34,RC Paris,CO Roubaix-Tourcoing,2 , 2
34,FC Nancy,Olympique de Marseille,3 , 0
34,Nîmes Olympique,Olympique Lyonnais,2 , 2
